name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine
Maruti Ritz LDi,2010,25000.0,11000.0,Diesel,Manual,Second Owner,21.1 kmpl,1248 CC
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017,110000.0,3700.0,Diesel,Manual,First Owner,19.67 kmpl,1582 CC
Renault KWID RXT,2016,27000.0,4400.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Maruti Ertiga VDI,2015,64000.0,8000.0,Diesel,Manual,First Owner,20.77 kmpl,1248 CC
Mahindra XUV500 W4,2015,65000.0,12500.0,Diesel,Manual,First Owner,15.1 kmpl,2179 CC
Maruti Eeco 5 Seater AC BSIV,2017,40999.9,1350.0,Petrol,Manual,First Owner,15.37 kmpl,1196 CC
Hyundai Santro Xing GLS,2011,16500.0,7500.0,Petrol,Manual,First Owner,17.92 kmpl,1086 CC
Hyundai Accent GLE,2007,8000.0,12000.0,Petrol,Manual,Second Owner,13.2 kmpl,1495 CC
Mahindra XUV500 W8 2WD,2012,53500.0,12000.0,Diesel,Manual,First Owner,15.1 kmpl,2179 CC
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,70000.0,7000.0,Diesel,Manual,First Owner,12.99 kmpl,2494 CC
Maruti Swift Dzire VDI,2013,55000.0,7000.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Honda Amaze S CVT Petrol BSIV,2019,68000.0,1500.0,Petrol,Automatic,First Owner,19.0 kmpl,1199 CC
Hyundai i10 Sportz 1.2,2009,20000.0,5300.0,Petrol,Manual,Second Owner,20.36 kmpl,1197 CC
Maruti Swift Dzire VDI,2014,50000.0,12000.0,Diesel,Manual,Second Owner,23.4 kmpl,1248 CC
Maruti Ertiga SHVS ZDI Plus,2016,100000.0,7000.0,Diesel,Manual,First Owner,24.52 kmpl,1248 CC
Hyundai Getz 1.3 GVS,2008,11000.0,12000.0,Petrol,Manual,Second Owner,14.2 kmpl,1341 CC
Hyundai i20 1.2 Magna,2012,32000.0,10000.0,Petrol,Manual,Second Owner,18.5 kmpl,1197 CC
Tata Indica DLS,2005,7500.0,11000.0,Diesel,Manual,Second Owner,,
Maruti Swift LXI Optional-O,2015,35000.0,10000.0,Petrol,Manual,First Owner,20.4 kmpl,1197 CC
Tata Indica Vista TDI LS,2013,17000.0,16250.0,Diesel,Manual,First Owner,19.4 kmpl,1405 CC
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,80000.0,3900.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Maruti Ignis 1.3 Alpha,2017,50000.0,7500.0,Diesel,Manual,First Owner,26.8 kmpl,1248 CC
Tata Hexa XTA,2017,138000.0,5000.0,Diesel,Automatic,First Owner,17.6 kmpl,2179 CC
Mahindra Marazzo M6 8Str,2019,130000.0,4000.0,Diesel,Manual,First Owner,17.3 kmpl,1497 CC
Hyundai Verna 1.6 CRDI,2013,53000.0,9250.0,Diesel,Manual,First Owner,22.32 kmpl,1582 CC
Maruti Swift Dzire VDI,2012,36000.0,15800.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Maruti Swift Dzire LDi,2012,31000.0,12000.0,Diesel,Manual,First Owner,19.3 kmpl,1248 CC
Honda City i DTEC V,2015,72500.0,5000.0,Diesel,Manual,Second Owner,26.0 kmpl,1498 CC
Maruti Swift Dzire ZDi,2012,34000.0,11000.0,Diesel,Manual,First Owner,19.3 kmpl,1248 CC
Hyundai Xcent 1.2 CRDi E,2017,55000.0,200.0,Diesel,Manual,Second Owner,25.4 kmpl,1186 CC
Toyota Fortuner 3.0 Diesel,2011,115000.0,18100.0,Diesel,Manual,Second Owner,11.5 kmpl,2982 CC
Tata Tiago 1.05 Revotorq XZ,2016,38000.0,7000.0,Diesel,Manual,First Owner,27.28 kmpl,1047 CC
Nissan Sunny XL AT Special Edition,2013,35000.0,9000.0,Petrol,Automatic,Second Owner,17.97 kmpl,1498 CC
Hyundai Elite i20 Magna Plus BSIV,2019,61000.0,200.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Maruti Swift Dzire VXI,2015,52500.0,2000.0,Petrol,Manual,First Owner,20.85 kmpl,1197 CC
Toyota Innova 2.5 GX 7 STR,2011,48000.0,12000.0,Diesel,Manual,First Owner,12.8 kmpl,2494 CC
Mahindra Thar CRDe,2017,78000.0,3500.0,Diesel,Manual,First Owner,16.55 kmpl,2498 CC
Maruti Swift Dzire ZDi,2012,32000.0,19300.0,Diesel,Manual,First Owner,19.3 kmpl,1248 CC
Maruti Swift 1.2 DLX (Only Delhi),2014,37500.0,8000.0,Petrol,Manual,First Owner,20.4 kmpl,1197 CC
Datsun GO D Petrol,2019,30000.0,4000.0,Petrol,Manual,First Owner,19.02 kmpl,1198 CC
Hyundai i20 Asta 1.4 CRDi,2015,50000.0,7000.0,Diesel,Manual,Fourth & Above Owner,22.54 kmpl,1396 CC
Mahindra Scorpio LX,2011,40400.0,12235.8,Diesel,Manual,First Owner,12.05 kmpl,2179 CC
Tata Sumo Gold EX BSIII,2015,50000.0,7500.0,Diesel,Manual,First Owner,14.07 kmpl,2956 CC
Tata Tiago Wizz 1.05 Revotorq,2017,35000.0,12000.0,Diesel,Manual,First Owner,27.28 kmpl,1047 CC
Tata Zest Revotron 1.2 XT,2015,38000.0,4000.0,Petrol,Manual,First Owner,17.57 kmpl,1193 CC
Hyundai Accent GLE,2008,11499.9,9520.0,Petrol,Manual,Third Owner,13.2 kmpl,1495 CC
Honda Brio Exclusive Edition,2014,33500.0,3303.3,Petrol,Manual,First Owner,19.4 kmpl,1198 CC
Hyundai Grand i10 AT Asta,2015,46500.0,6306.3,Petrol,Automatic,First Owner,18.9 kmpl,1197 CC
Tata Manza Club Class Quadrajet90 LX,2012,29000.0,6000.0,Diesel,Manual,First Owner,21.02 kmpl,1248 CC
Maruti Alto LX,2005,11000.0,4500.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Tata New Safari DICOR 2.2 EX 4x2,2011,45000.0,8000.0,Diesel,Manual,Third Owner,11.57 kmpl,2179 CC
Mahindra Bolero SLE,2009,40000.0,17000.0,Diesel,Manual,Second Owner,13.6 kmpl,2523 CC
Mahindra Bolero DI DX 7 Seater,2007,21000.0,20789.0,Diesel,Manual,Second Owner,13.6 kmpl,2523 CC
Mercedes-Benz GL-Class 220d 4MATIC Sport,2018,460000.0,797.6,Diesel,Automatic,First Owner,17.9 kmpl,2143 CC
Maruti Omni E MPI STD BS IV,2016,22000.0,3500.0,Petrol,Manual,First Owner,16.8 kmpl,796 CC
Hyundai Grand i10 Sportz,2017,45000.0,3500.0,Petrol,Manual,First Owner,18.9 kmpl,1197 CC
Hyundai Grand i10 Sportz,2017,45000.0,3500.0,Petrol,Manual,First Owner,18.9 kmpl,1197 CC
Hyundai i10 Sportz AT,2013,29000.0,5000.0,Petrol,Automatic,First Owner,16.95 kmpl,1197 CC
Maruti Swift VXI Deca,2016,52000.0,2000.0,Petrol,Manual,First Owner,20.4 kmpl,1197 CC
Hyundai i10 Sportz AT,2011,26500.0,2000.0,Petrol,Automatic,First Owner,16.95 kmpl,1197 CC
Maruti Swift VXI,2012,33000.0,5000.0,Petrol,Manual,Second Owner,18.6 kmpl,1197 CC
Maruti Swift VXI,2012,33000.0,5000.0,Petrol,Manual,Second Owner,18.6 kmpl,1197 CC
Mahindra Bolero 2011-2019 ZLX,2014,50999.9,12000.0,Diesel,Manual,First Owner,15.96 kmpl,2523 CC
Hyundai Verna 1.6 SX VTVT (O),2014,50000.0,7000.0,Petrol,Manual,First Owner,17.1 kmpl,1591 CC
Hyundai i20 Active 1.2,2015,52500.0,5000.0,Petrol,Manual,First Owner,17.19 kmpl,1197 CC
Maruti Baleno Zeta,2019,67500.0,1650.0,Petrol,Manual,First Owner,21.01 kmpl,1197 CC
Hyundai i20 1.2 Asta,2010,30000.0,7000.0,Petrol,Manual,First Owner,17.0 kmpl,1197 CC
Maruti Alto LXI,2005,9000.0,9936.1,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Maruti Swift Dzire VDI,2017,65000.0,2500.0,Diesel,Manual,First Owner,26.59 kmpl,1248 CC
Maruti Swift Dzire VXI,2014,40900.0,7000.0,Petrol,Manual,Second Owner,19.1 kmpl,1197 CC
Hyundai Grand i10 CRDi Sportz,2015,39500.0,8000.0,Diesel,Manual,Second Owner,24.0 kmpl,1120 CC
Maruti Swift 1.3 VXi,2010,21500.0,7000.0,Petrol,Manual,Second Owner,,
Maruti Swift Dzire VXI,2014,40000.0,7000.0,Petrol,Manual,Second Owner,19.1 kmpl,1197 CC
Chevrolet Beat LS,2012,12000.0,6000.0,Petrol,Manual,Third Owner,18.6 kmpl,1199 CC
Tata Tigor 1.2 Revotron XZA,2018,64500.0,1000.0,Petrol,Automatic,First Owner,20.3 kmpl,1199 CC
Maruti 800 Std,2006,8100.0,8000.0,Petrol,Manual,First Owner,16.1 kmpl,796 CC
Honda City i-DTEC VX,2017,130000.0,3000.0,Diesel,Manual,First Owner,25.6 kmpl,1498 CC
Honda City i-DTEC VX,2017,125000.0,3300.0,Diesel,Manual,First Owner,25.6 kmpl,1498 CC
Maruti Ertiga VXI,2013,53500.0,9000.0,Petrol,Manual,Third Owner,16.02 kmpl,1373 CC
Nissan Terrano XV Premium 110 PS,2014,55500.0,8010.0,Diesel,Manual,Second Owner,19.01 kmpl,1461 CC
Honda City i VTEC VX,2014,72500.0,12000.0,Petrol,Manual,First Owner,17.4 kmpl,1497 CC
Mahindra Willys CJ 3B 4X4,1983,30000.0,1000.0,Diesel,Manual,Third Owner,,
Renault KWID RXL,2016,22999.9,4000.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,80000.0,16000.0,Diesel,Manual,Second Owner,12.99 kmpl,2494 CC
Maruti Wagon R VXI BS IV,2017,40999.9,4700.0,Petrol,Manual,First Owner,20.51 kmpl,998 CC
Hyundai Creta 1.4 CRDi S Plus,2018,121000.0,2500.0,Diesel,Manual,First Owner,21.38 kmpl,1396 CC
Tata Tiago 1.2 Revotron XZ,2017,40000.0,2600.0,Petrol,Manual,First Owner,23.84 kmpl,1199 CC
Hyundai Grand i10 1.2 CRDi Sportz,2018,52000.0,2900.0,Diesel,Manual,First Owner,24.0 kmpl,1186 CC
Maruti Baleno Zeta Automatic,2016,65000.0,5000.0,Petrol,Automatic,First Owner,21.4 kmpl,1197 CC
Maruti Swift ZXI ABS,2011,32500.0,5800.0,Petrol,Manual,Third Owner,16.1 kmpl,1298 CC
Maruti Swift Dzire VXi AT,2012,42000.0,12000.0,Petrol,Automatic,First Owner,17.4 kmpl,1197 CC
Maruti Swift LXI Option,2014,40000.0,5000.0,Petrol,Manual,First Owner,20.4 kmpl,1197 CC
Hyundai i20 1.2 Asta,2010,25499.9,8000.0,Petrol,Manual,Fourth & Above Owner,17.0 kmpl,1197 CC
Maruti Zen LXI,2003,6500.0,6000.0,Petrol,Manual,Fourth & Above Owner,17.3 kmpl,993 CC
Maruti Celerio LXI,2017,35100.0,3600.0,Petrol,Manual,First Owner,23.1 kmpl,998 CC
Toyota Innova 2.5 V Diesel 8-seater,2007,40400.0,12000.0,Diesel,Manual,Third Owner,12.8 kmpl,2494 CC
Maruti Ritz LDi,2011,18500.0,18500.0,Diesel,Manual,Third Owner,21.1 kmpl,1248 CC
Nissan Micra Diesel XV,2011,25000.0,5000.0,Diesel,Manual,First Owner,23.08 kmpl,1461 CC
Maruti Zen LXI,2002,6000.0,10000.0,Petrol,Manual,Fourth & Above Owner,17.3 kmpl,993 CC
Hyundai Verna 1.6 SX VTVT (O),2013,50000.0,5000.0,Petrol,Manual,Second Owner,17.1 kmpl,1591 CC
Maruti Zen Estilo LXI BSIII,2007,8500.0,8000.0,Petrol,Manual,Second Owner,18.2 kmpl,998 CC
Hyundai Santro Xing XL,2005,8500.0,6000.0,Petrol,Manual,Second Owner,,
Maruti Alto LX,2005,8500.0,8000.0,Petrol,Manual,Fourth & Above Owner,19.7 kmpl,796 CC
Maruti Swift Dzire ZDi,2011,26500.0,9000.0,Diesel,Manual,Fourth & Above Owner,19.3 kmpl,1248 CC
Maruti A-Star Vxi,2010,13000.0,16200.0,Petrol,Manual,Second Owner,19.0 kmpl,998 CC
Maruti Ertiga VDI,2013,48000.0,11000.0,Diesel,Manual,Third Owner,20.77 kmpl,1248 CC
Maruti Swift Ldi BSIII,2008,17000.0,12000.0,Diesel,Manual,Third Owner,17.8 kmpl,1248 CC
Nissan Micra Diesel XV,2011,27500.0,4500.0,Diesel,Manual,First Owner,23.08 kmpl,1461 CC
Maruti Wagon R LXI,2005,8900.0,9000.0,Petrol,Manual,Second Owner,18.9 kmpl,998 CC
Ford Figo Diesel Titanium,2010,17000.0,9000.0,Diesel,Manual,Second Owner,20.0 kmpl,1399 CC
Mahindra XUV300 W8 Option BSIV,2019,109000.0,1650.0,Petrol,Manual,First Owner,17.0 kmpl,1197 CC
Hyundai Creta 1.6 CRDi AT SX Plus,2017,110000.0,6700.0,Diesel,Automatic,First Owner,17.01 kmpl,1582 CC
Maruti Swift VXI BSIV,2018,61000.0,5200.0,Petrol,Manual,First Owner,22.0 kmpl,1197 CC
Datsun GO T Option BSIV,2016,33500.0,4000.0,Petrol,Manual,First Owner,20.63 kmpl,1198 CC
Hyundai Grand i10 Asta,2015,43499.9,4000.0,Petrol,Manual,First Owner,18.9 kmpl,1197 CC
Toyota Fortuner 2.8 2WD MT BSIV,2018,300000.0,3500.0,Diesel,Manual,First Owner,14.24 kmpl,2755 CC
Renault KWID RXL,2018,39000.0,1300.0,Petrol,Manual,First Owner,20.71 kmpl,799 CC
Honda Brio 1.2 VX MT,2012,32500.0,4000.0,Petrol,Manual,First Owner,18.5 kmpl,1198 CC
Volkswagen Ameo 1.2 MPI Comfortline Plus,2019,64000.0,1000.0,Petrol,Manual,First Owner,17.0 kmpl,1198 CC
Nissan Sunny XV Special Edition,2012,45000.0,900.0,Petrol,Manual,First Owner,16.95 kmpl,1498 CC
Toyota Etios Liva GD SP,2013,40000.0,7000.0,Diesel,Manual,Second Owner,23.59 kmpl,1364 CC
Hyundai i10 Sportz,2009,21500.0,6000.0,Petrol,Manual,First Owner,20.36 kmpl,1197 CC
Renault Duster 85PS Diesel RxL,2014,57000.0,4000.0,Diesel,Manual,First Owner,20.45 kmpl,1461 CC
Mahindra XUV500 W8 2WD,2012,68000.0,9300.0,Diesel,Manual,First Owner,15.1 kmpl,2179 CC
Toyota Innova 2.5 V Diesel 7-seater,2008,32500.0,8000.0,Diesel,Manual,Fourth & Above Owner,12.8 kmpl,2494 CC
Tata Indigo CS eGLX BS IV,2011,15000.0,5000.0,Petrol,Manual,Second Owner,15.64 kmpl,1193 CC
Hyundai Elantra SX AT,2013,69000.0,6800.0,Petrol,Automatic,First Owner,14.5 kmpl,1797 CC
Mercedes-Benz New C-Class 220 CDI AT,2013,155000.0,2500.0,Diesel,Automatic,First Owner,14.84 kmpl,2143 CC
Tata Nano STD,2012,6400.0,1800.0,Petrol,Manual,First Owner,25.4 kmpl,624 CC
Nissan Micra Diesel XL,2013,25000.0,12000.0,Diesel,Manual,First Owner,23.08 kmpl,1461 CC
Maruti Wagon R LXI,2005,6500.0,3500.0,Petrol,Manual,First Owner,18.9 kmpl,998 CC
Maruti Swift Dzire VDI,2016,55000.0,6000.0,Diesel,Manual,Second Owner,26.59 kmpl,1248 CC
Hyundai i10 Magna,2010,14000.0,7000.0,Petrol,Manual,Fourth & Above Owner,20.36 kmpl,1197 CC
Renault KWID RXT,2016,30000.0,3000.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Volkswagen GTI 1.8 TSI,2016,80000.0,7000.0,Petrol,Automatic,First Owner,16.34 kmpl,1798 CC
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,262500.0,900.0,Diesel,Automatic,First Owner,13.6 kmpl,1999 CC
Lexus ES 300h,2019,515000.0,2000.0,Petrol,Automatic,First Owner,22.37 kmpl,2487 CC
Jaguar XF 2.0 Diesel Portfolio,2017,320000.0,4500.0,Diesel,Automatic,First Owner,19.33 kmpl,1999 CC
Tata Safari Storme EX,2015,50300.0,11000.0,Diesel,Manual,First Owner,14.1 kmpl,2179 CC
Volvo XC40 D4 Inscription BSIV,2019,380000.0,2000.0,Diesel,Automatic,First Owner,18.0 kmpl,1969 CC
Toyota Camry 2.5 Hybrid,2016,200000.0,6808.9,Petrol,Automatic,First Owner,19.16 kmpl,2494 CC
Maruti Wagon R LXI,2013,22500.0,5834.3,Petrol,Manual,First Owner,21.79 kmpl,998 CC
Maruti Baleno Alpha 1.3,2018,74000.0,3881.7,Diesel,Manual,First Owner,27.39 kmpl,1248 CC
Honda Jazz VX,2016,55000.0,5649.4,Petrol,Manual,First Owner,18.2 kmpl,1199 CC
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,75000.0,7932.8,Diesel,Manual,Second Owner,12.99 kmpl,2494 CC
Maruti Swift AMT VVT VXI,2019,65000.0,562.1,Petrol,Automatic,First Owner,22.0 kmpl,1197 CC
Toyota Etios VX,2017,62500.0,2553.8,Petrol,Manual,First Owner,16.78 kmpl,1496 CC
Maruti Swift AMT ZXI,2018,60000.0,6977.9,Petrol,Automatic,First Owner,22.0 kmpl,1197 CC
Hyundai Grand i10 1.2 CRDi Sportz,2017,45000.0,5629.0,Diesel,Manual,First Owner,24.0 kmpl,1186 CC
BMW X4 M Sport X xDrive20d,2019,540000.0,750.0,Diesel,Automatic,First Owner,16.78 kmpl,1995 CC
BMW X4 M Sport X xDrive20d,2019,550000.0,850.0,Diesel,Automatic,First Owner,16.78 kmpl,1995 CC
Honda Amaze V CVT Petrol BSIV,2019,77900.0,703.2,Petrol,Automatic,First Owner,19.0 kmpl,1199 CC
Skoda Rapid 1.6 MPI AT Elegance,2016,64500.0,1100.0,Petrol,Automatic,First Owner,14.3 kmpl,1598 CC
Volvo V40 D3 R-Design,2018,247500.0,200.0,Diesel,Automatic,First Owner,16.8 kmpl,1984 CC
Hyundai i10 Magna,2010,15000.0,10600.0,Petrol,Manual,Third Owner,20.36 kmpl,1197 CC
Toyota Etios Liva Diesel TRD Sportivo,2012,26500.0,16200.0,Diesel,Manual,Third Owner,,
Honda CR-V 2.4L 4WD AT,2009,50000.0,12000.0,Petrol,Automatic,Second Owner,11.1 kmpl,2354 CC
Maruti Swift Dzire VDI,2015,48000.0,9000.0,Diesel,Manual,First Owner,26.59 kmpl,1248 CC
Hyundai Verna 1.6 SX CRDi (O),2014,53500.0,7000.0,Diesel,Manual,Third Owner,22.32 kmpl,1582 CC
Toyota Innova 2.5 G1 Diesel 8-seater,2005,25000.0,24000.0,Diesel,Manual,Third Owner,12.8 kmpl,2494 CC
Maruti SX4 Celebration Diesel,2012,30000.0,10000.0,Diesel,Manual,Second Owner,21.5 kmpl,1248 CC
Hyundai Verna XXi ABS (Petrol),2009,34000.0,21400.0,Petrol,Manual,Second Owner,13.9 kmpl,1599 CC
Hyundai Verna CRDi SX,2009,34000.0,21400.0,Diesel,Manual,Second Owner,16.8 kmpl,1493 CC
Maruti Alto 800 VXI,2016,24000.0,5000.0,Petrol,Manual,First Owner,22.74 kmpl,796 CC
Honda City i-VTEC CVT V,2018,108500.0,100.0,Petrol,Automatic,First Owner,18.0 kmpl,1497 CC
Maruti Swift Dzire AMT VDI,2017,75000.0,1900.0,Diesel,Automatic,First Owner,28.4 kmpl,1248 CC
Tata Indigo LS,2012,9500.0,26500.0,Diesel,Manual,Second Owner,17.0 kmpl,1405 CC
Maruti Eeco CNG 5 Seater AC,2020,40999.9,3500.0,CNG,Manual,First Owner,20.88 km/kg,1196 CC
Maruti Alto K10 VXI,2014,21500.0,8000.0,Petrol,Manual,Second Owner,23.95 kmpl,998 CC
Mahindra XUV500 AT W10 AWD,2016,129000.0,5000.0,Diesel,Automatic,First Owner,16.0 kmpl,2179 CC
Maruti Alto K10 LXI,2010,15000.0,8000.0,Petrol,Manual,First Owner,20.92 kmpl,998 CC
Hyundai EON Sportz,2013,21900.0,5000.0,Petrol,Manual,Second Owner,21.1 kmpl,814 CC
Tata Tiago 1.2 Revotron XE,2018,32500.0,10000.0,Petrol,Manual,First Owner,23.84 kmpl,1199 CC
Maruti Eeco Smiles 5 Seater AC,2013,26000.0,12000.0,Petrol,Manual,Second Owner,15.1 kmpl,1196 CC
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,262500.0,900.0,Diesel,Automatic,First Owner,13.6 kmpl,1999 CC
Lexus ES 300h,2019,515000.0,2000.0,Petrol,Automatic,First Owner,22.37 kmpl,2487 CC
Jaguar XF 2.0 Diesel Portfolio,2017,320000.0,4500.0,Diesel,Automatic,First Owner,19.33 kmpl,1999 CC
Tata Safari Storme EX,2015,50300.0,11000.0,Diesel,Manual,First Owner,14.1 kmpl,2179 CC
Volvo XC40 D4 Inscription BSIV,2019,380000.0,2000.0,Diesel,Automatic,First Owner,18.0 kmpl,1969 CC
Toyota Camry 2.5 Hybrid,2016,200000.0,6808.9,Petrol,Automatic,First Owner,19.16 kmpl,2494 CC
Maruti Wagon R LXI,2013,22500.0,5834.3,Petrol,Manual,First Owner,21.79 kmpl,998 CC
Maruti Baleno Alpha 1.3,2018,74000.0,3881.7,Diesel,Manual,First Owner,27.39 kmpl,1248 CC
Honda Jazz VX,2016,55000.0,5649.4,Petrol,Manual,First Owner,18.2 kmpl,1199 CC
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,75000.0,7932.8,Diesel,Manual,Second Owner,12.99 kmpl,2494 CC
Maruti Swift AMT VVT VXI,2019,65000.0,562.1,Petrol,Automatic,First Owner,22.0 kmpl,1197 CC
Toyota Etios VX,2017,62500.0,2553.8,Petrol,Manual,First Owner,16.78 kmpl,1496 CC
Maruti Swift AMT ZXI,2018,60000.0,6977.9,Petrol,Automatic,First Owner,22.0 kmpl,1197 CC
Hyundai Grand i10 1.2 CRDi Sportz,2017,45000.0,5629.0,Diesel,Manual,First Owner,24.0 kmpl,1186 CC
BMW X4 M Sport X xDrive20d,2019,540000.0,750.0,Diesel,Automatic,First Owner,16.78 kmpl,1995 CC
BMW X4 M Sport X xDrive20d,2019,550000.0,850.0,Diesel,Automatic,First Owner,16.78 kmpl,1995 CC
Honda Amaze V CVT Petrol BSIV,2019,77900.0,703.2,Petrol,Automatic,First Owner,19.0 kmpl,1199 CC
Skoda Rapid 1.6 MPI AT Elegance,2016,64500.0,1100.0,Petrol,Automatic,First Owner,14.3 kmpl,1598 CC
Volvo V40 D3 R-Design,2018,247500.0,200.0,Diesel,Automatic,First Owner,16.8 kmpl,1984 CC
Honda Amaze S CVT Diesel BSIV,2019,70000.0,4000.0,Diesel,Automatic,First Owner,23.8 kmpl,1498 CC
Hyundai Creta 1.4 CRDi Base,2017,95000.0,4500.0,Diesel,Manual,First Owner,21.38 kmpl,1396 CC
Maruti Alto LXi BSIII,2010,16000.0,8000.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Hyundai Xcent 1.1 CRDi S Option,2015,40999.9,13500.0,Diesel,Manual,Second Owner,24.4 kmpl,1120 CC
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,84000.0,12000.0,Diesel,Manual,Second Owner,12.99 kmpl,2494 CC
Toyota Etios Liva Diesel,2013,45000.0,6700.0,Diesel,Manual,First Owner,23.59 kmpl,1364 CC
Maruti Swift Dzire ZDI Plus,2017,90000.0,5000.0,Diesel,Manual,First Owner,28.4 kmpl,1248 CC
Toyota Innova 2.5 V Diesel 7-seater,2008,57000.0,13400.0,Diesel,Manual,Second Owner,12.8 kmpl,2494 CC
Nissan Micra Diesel XV,2011,25499.9,11000.0,Diesel,Manual,Second Owner,23.08 kmpl,1461 CC
Maruti 800 AC BSIII,2009,13000.0,4000.0,Petrol,Manual,First Owner,16.1 kmpl,796 CC
Maruti Swift Dzire VDI,2013,53000.0,12000.0,Diesel,Manual,Second Owner,23.4 kmpl,1248 CC
Volkswagen Polo 1.5 TDI Highline,2015,52000.0,11000.0,Diesel,Manual,Second Owner,20.14 kmpl,1498 CC
Mahindra Verito 1.5 D2 BSIII,2011,22999.9,17000.0,Diesel,Manual,Second Owner,21.0 kmpl,1461 CC
Maruti 800 AC BSIII,2004,8100.0,8000.0,Petrol,Manual,Second Owner,16.1 kmpl,796 CC
Maruti Swift VDI Optional,2016,60000.0,4700.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Hyundai Xcent 1.2 Kappa S Option,2015,40999.9,9300.0,Petrol,Manual,First Owner,19.1 kmpl,1197 CC
Maruti 800 Std,2010,12000.0,7000.0,Petrol,Manual,Second Owner,16.1 kmpl,796 CC
Maruti Celerio VXI,2014,32000.0,5000.0,Petrol,Manual,First Owner,23.1 kmpl,998 CC
Ford Figo Diesel EXI,2015,29200.0,7000.0,Diesel,Manual,First Owner,20.0 kmpl,1399 CC
Tata Safari DICOR 2.2 LX 4x2,2012,39000.0,8000.0,Diesel,Manual,First Owner,13.93 kmpl,2179 CC
Ford Figo 1.2P Titanium Plus MT,2016,55000.0,4400.0,Petrol,Manual,First Owner,18.16 kmpl,1196 CC
Maruti Celerio ZXI,2014,38500.0,2500.0,Petrol,Manual,First Owner,23.1 kmpl,998 CC
Hyundai Creta 1.6 VTVT S,2016,80000.0,2500.0,Petrol,Manual,First Owner,15.29 kmpl,1591 CC
Maruti Swift Dzire VXI 1.2,2019,67500.0,1000.0,Petrol,Manual,First Owner,21.21 kmpl,1197 CC
Tata Hexa XT,2018,152500.0,5000.0,Diesel,Manual,First Owner,17.6 kmpl,2179 CC
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,95000.0,3000.0,Diesel,Manual,First Owner,23.0 kmpl,1498 CC
Hyundai i20 Active 1.4 SX with AVN,2015,61000.0,5000.0,Diesel,Manual,Second Owner,21.19 kmpl,1396 CC
Hyundai i20 Asta 1.4 CRDi,2012,52500.0,12000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Honda Amaze S CVT Diesel BSIV,2019,70000.0,4000.0,Diesel,Automatic,First Owner,23.8 kmpl,1498 CC
Mahindra Bolero 2011-2019 SLE,2015,37500.0,8000.0,Diesel,Manual,First Owner,15.96 kmpl,2523 CC
Nissan Terrano XL Plus 85 PS,2015,58000.0,9000.0,Diesel,Manual,First Owner,20.45 kmpl,1461 CC
Maruti Swift VXI Windsong Limited edition,2015,43499.9,5000.0,Petrol,Manual,Second Owner,20.4 kmpl,1197 CC
Datsun RediGO 1.0 S,2020,35000.0,213.6,Petrol,Manual,First Owner,22.5 kmpl,999 CC
Toyota Innova 2.5 G (Diesel) 7 Seater,2012,73000.0,25000.0,Diesel,Manual,First Owner,12.99 kmpl,2494 CC
Hyundai i20 Magna 1.2,2015,60000.0,3500.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,105000.0,12000.0,Diesel,Manual,First Owner,12.99 kmpl,2494 CC
Maruti Baleno Alpha 1.3,2017,73500.0,7000.0,Diesel,Manual,First Owner,27.39 kmpl,1248 CC
Renault Duster 110PS Diesel RxZ,2018,105000.0,1800.0,Diesel,Manual,First Owner,19.6 kmpl,1461 CC
Chevrolet Enjoy 1.3 TCDi LS 7,2016,42000.0,11000.0,Diesel,Manual,Second Owner,18.2 kmpl,1248 CC
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,80000.0,6000.0,Diesel,Manual,First Owner,23.65 kmpl,1248 CC
Toyota Fortuner 4x2 AT,2015,200000.0,6000.0,Diesel,Automatic,First Owner,12.55 kmpl,2982 CC
Maruti Swift Dzire VDI,2016,60000.0,14700.0,Diesel,Manual,Second Owner,26.59 kmpl,1248 CC
